瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),浅加(m/s),浅氢(16规困),嚼档(%)
192,柳林,2024-06-06 20:00,19.7,,.8,180,77
192,柳林,2024-06-06 21:00,19.3,,0,0,79
192,柳林,2024-06-06 22:00,18.6,,.6,110,82
192,柳林,2024-06-06 23:00,17.3,,.1,0,88
192,柳林,2024-06-07 00:00,16,,0,0,91
192,柳林,2024-06-07 01:00,15.3,,0,0,94
192,柳林,2024-06-07 02:00,14.8,,.3,0,94
192,柳林,2024-06-07 03:00,14.1,,.4,0,95
192,柳林,2024-06-07 04:00,14.3,,.1,0,95
192,柳林,2024-06-07 05:00,14,,.3,0,96
192,柳林,2024-06-07 06:00,14.1,,.1,0,94
192,柳林,2024-06-07 07:00,16.6,,.3,0,89
192,柳林,2024-06-07 08:00,19.2,,.9,70,78
192,柳林,2024-06-07 09:00,21.2,,.6,200,70
192,柳林,2024-06-07 10:00,24.1,,.7,230,61
192,柳林,2024-06-07 11:00,25.4,,1.4,290,53
192,柳林,2024-06-07 12:00,25.7,,1.7,270,49
192,柳林,2024-06-07 13:00,27.3,,1,70,49
192,柳林,2024-06-07 14:00,27.7,,1.6,230,46
192,柳林,2024-06-07 15:00,26.1,,1.3,230,48
192,柳林,2024-06-07 16:00,25.2,,1.4,160,51
192,柳林,2024-06-07 17:00,25.2,,1.1,270,48
192,柳林,2024-06-07 18:00,24.1,,1.4,200,49
192,柳林,2024-06-07 19:00,23.1,,1,160,52
192,柳林,2024-06-07 20:00,21.9,,.3,0,56
192,柳林,2024-06-07 21:00,21.2,,.8,140,57
192,柳林,2024-06-07 22:00,21.6,,1,180,56
192,柳林,2024-06-07 23:00,21.3,,.6,270,56
192,柳林,2024-06-08 00:00,20.3,0,.3,0,64
192,柳林,2024-06-08 01:00,19.1,0,.6,90,77
192,柳林,2024-06-08 02:00,18.5,0,.8,140,82
192,柳林,2024-06-08 03:00,18.1,,.8,140,88
192,柳林,2024-06-08 04:00,17.8,,.1,0,90
192,柳林,2024-06-08 05:00,18.2,,.7,20,86
192,柳林,2024-06-08 06:00,18.2,,.3,0,86
192,柳林,2024-06-08 07:00,18.5,0,.4,0,88
192,柳林,2024-06-08 08:00,18.8,0,.4,0,89
192,柳林,2024-06-08 09:00,19.7,,.5,340,85
192,柳林,2024-06-08 10:00,19.1,.9,.7,200,92
192,柳林,2024-06-08 11:00,19,2.7,.3,0,94
192,柳林,2024-06-08 12:00,19,2.4,.7,110,95
192,柳林,2024-06-08 13:00,19.2,4.4,.2,0,96
192,柳林,2024-06-08 14:00,19,7,1.1,290,94
192,柳林,2024-06-08 15:00,19.2,6.2,.8,160,95
192,柳林,2024-06-08 16:00,19.2,4.2,.6,110,96
192,柳林,2024-06-08 17:00,19.3,2.2,1.2,90,96
192,柳林,2024-06-08 18:00,19.2,2.9,.6,110,96
192,柳林,2024-06-08 19:00,19.2,.6,.4,0,96
192,柳林,2024-06-08 20:00,19.2,.2,.6,50,96
192,柳林,2024-06-08 21:00,19.1,0,.6,90,96
192,柳林,2024-06-08 22:00,19,.7,0,0,97
192,柳林,2024-06-08 23:00,18.8,.6,.5,360,97
192,柳林,2024-06-09 00:00,18.8,.1,.5,20,96
192,柳林,2024-06-09 01:00,18.7,.1,.3,0,96
192,柳林,2024-06-09 02:00,18.8,.3,.2,0,97
192,柳林,2024-06-09 03:00,19,0,.6,360,97
192,柳林,2024-06-09 04:00,18.8,,.4,0,96
192,柳林,2024-06-09 05:00,18.8,,.5,360,97
192,柳林,2024-06-09 06:00,19,,.1,0,97
192,柳林,2024-06-09 07:00,20.1,,.2,0,94
192,柳林,2024-06-09 08:00,21,,.8,20,89
192,柳林,2024-06-09 09:00,21.7,,1.2,340,86
192,柳林,2024-06-09 10:00,22.7,,1.5,20,81
192,柳林,2024-06-09 11:00,24.2,,1.7,70,74
192,柳林,2024-06-09 12:00,25.7,,1.3,90,69
192,柳林,2024-06-09 13:00,26.7,,1.3,20,68
192,柳林,2024-06-09 14:00,26.4,,1.4,230,69
192,柳林,2024-06-09 15:00,27.2,,1.1,270,62
192,柳林,2024-06-09 16:00,26.8,,.9,230,69
192,柳林,2024-06-09 17:00,27.1,,1.4,180,67
192,柳林,2024-06-09 18:00,27.4,,1,230,66
192,柳林,2024-06-09 19:00,25.6,,1.3,180,73
192,柳林,2024-06-09 20:00,23.3,,2,200,79
192,柳林,2024-06-09 21:00,22,,1.7,230,85
192,柳林,2024-06-09 22:00,20.7,,1.6,250,90
192,柳林,2024-06-09 23:00,20.2,,1,270,92
192,柳林,2024-06-10 00:00,19.7,,.1,0,95
192,柳林,2024-06-10 01:00,20.2,,.5,140,93
192,柳林,2024-06-10 02:00,20.2,,.2,0,94
192,柳林,2024-06-10 03:00,20.5,,0,0,93
192,柳林,2024-06-10 04:00,20.2,,.3,0,94
192,柳林,2024-06-10 05:00,20.2,,.2,0,93
192,柳林,2024-06-10 06:00,20.3,,.7,290,90
192,柳林,2024-06-10 07:00,20.7,,.6,340,88
192,柳林,2024-06-10 08:00,20.6,,1.1,200,86
192,柳林,2024-06-10 09:00,21.7,,.6,250,83
192,柳林,2024-06-10 10:00,24,,1.4,290,74
192,柳林,2024-06-10 11:00,26.1,,.9,270,66
192,柳林,2024-06-10 12:00,27.8,,1.4,270,55
192,柳林,2024-06-10 13:00,29.1,,1,320,52
192,柳林,2024-06-10 14:00,29.6,,2,200,49
192,柳林,2024-06-10 15:00,30.7,,1.9,180,41
192,柳林,2024-06-10 16:00,30.3,,1.4,250,53
192,柳林,2024-06-10 17:00,28.9,,1.5,180,57
192,柳林,2024-06-10 18:00,27.7,,1.6,160,61
192,柳林,2024-06-10 19:00,26.2,,.7,320,64
192,柳林,2024-06-10 20:00,24.5,,1.7,250,70
192,柳林,2024-06-10 21:00,23.3,,1.2,200,74
192,柳林,2024-06-10 22:00,21.4,,.4,0,86
192,柳林,2024-06-10 23:00,19.7,,.3,0,91
192,柳林,2024-06-11 00:00,19.2,,.3,0,93
192,柳林,2024-06-11 01:00,18.8,,.1,0,95
192,柳林,2024-06-11 02:00,18.3,,0,0,96
192,柳林,2024-06-11 03:00,17.9,,0,0,96
192,柳林,2024-06-11 04:00,17.8,,.1,0,96
192,柳林,2024-06-11 05:00,18.1,,.1,0,97
192,柳林,2024-06-11 06:00,18.6,,.3,0,97
192,柳林,2024-06-11 07:00,19.7,,.2,0,97
192,柳林,2024-06-11 08:00,21.8,,.8,270,90
192,柳林,2024-06-11 09:00,24.1,,1,290,75
192,柳林,2024-06-11 10:00,26.6,,1.3,290,65
192,柳林,2024-06-11 11:00,28.5,,1.9,290,61
192,柳林,2024-06-11 12:00,29.3,,1.3,320,57
192,柳林,2024-06-11 13:00,30.4,,2.2,200,56
192,柳林,2024-06-11 14:00,31,,1.2,180,53
192,柳林,2024-06-11 15:00,30,,1.5,200,54
192,柳林,2024-06-11 16:00,29.2,,1.1,290,60
192,柳林,2024-06-11 17:00,28.3,,1.8,180,59
192,柳林,2024-06-11 18:00,26.7,,2.1,160,64
192,柳林,2024-06-11 19:00,25.2,,1.8,160,66
192,柳林,2024-06-11 20:00,24.1,,1.6,160,68
192,柳林,2024-06-11 21:00,23.5,,.7,110,67
192,柳林,2024-06-11 22:00,22.8,,.7,180,68
192,柳林,2024-06-11 23:00,21.8,,.3,0,73
192,柳林,2024-06-12 00:00,20.5,,.3,0,81
192,柳林,2024-06-12 01:00,19.7,,.3,0,83
192,柳林,2024-06-12 02:00,18.7,,.1,0,90
192,柳林,2024-06-12 03:00,18,,.4,0,92
192,柳林,2024-06-12 04:00,17.8,,0,0,94
192,柳林,2024-06-12 05:00,17.5,,.3,0,94
192,柳林,2024-06-12 06:00,17.4,,.1,0,95
192,柳林,2024-06-12 07:00,20,,.2,0,89
192,柳林,2024-06-12 08:00,22.7,,.8,200,81
192,柳林,2024-06-12 09:00,24.7,,.8,290,73
192,柳林,2024-06-12 10:00,26.7,,1.2,230,64
192,柳林,2024-06-12 11:00,28.6,,1,70,60
192,柳林,2024-06-12 12:00,30.2,,1.4,90,54
192,柳林,2024-06-12 13:00,31,,1.5,290,50
192,柳林,2024-06-12 14:00,31.4,,2,200,44
192,柳林,2024-06-12 15:00,30.8,,2.4,200,49
192,柳林,2024-06-12 16:00,29.9,,1.9,230,50
192,柳林,2024-06-12 17:00,29.1,,1.8,270,54
192,柳林,2024-06-12 18:00,27.8,,.8,140,60
192,柳林,2024-06-12 19:00,26.2,,.9,200,66
192,柳林,2024-06-12 20:00,24.8,,1.7,160,70
192,柳林,2024-06-12 21:00,23.5,,.7,160,76
192,柳林,2024-06-12 22:00,23.5,,1.9,200,78
192,柳林,2024-06-12 23:00,22.1,,.5,340,83
192,柳林,2024-06-13 00:00,21.6,,.5,160,85
192,柳林,2024-06-13 01:00,20.2,,0,0,92
192,柳林,2024-06-13 02:00,19.5,,0,0,94
192,柳林,2024-06-13 03:00,19.3,,.4,0,94
192,柳林,2024-06-13 04:00,18.6,,0,0,95
192,柳林,2024-06-13 05:00,18.2,,0,0,95
192,柳林,2024-06-13 06:00,18.2,,0,0,96
192,柳林,2024-06-13 07:00,21,,.1,0,89
192,柳林,2024-06-13 08:00,23.2,,1,270,73
192,柳林,2024-06-13 09:00,25.4,,.6,270,66
192,柳林,2024-06-13 10:00,27.6,,1.1,270,58
192,柳林,2024-06-13 11:00,29.5,,1.2,270,52
192,柳林,2024-06-13 12:00,32,,1.5,180,44
192,柳林,2024-06-13 13:00,33.2,,1,90,35
192,柳林,2024-06-13 14:00,34.2,,1.7,140,35
192,柳林,2024-06-13 15:00,34.9,,1.5,290,34
192,柳林,2024-06-13 16:00,31.8,,2,200,48
192,柳林,2024-06-13 17:00,30.7,,1.7,180,48
192,柳林,2024-06-13 18:00,29.7,,1.2,290,50
192,柳林,2024-06-13 19:00,27.8,,.8,140,57
192,柳林,2024-06-13 20:00,25.2,,.6,180,66
192,柳林,2024-06-13 21:00,23.5,,.5,250,74
192,柳林,2024-06-13 22:00,22.5,,.1,0,79
192,柳林,2024-06-13 23:00,20.8,,.1,0,85
192,柳林,2024-06-14 00:00,20.3,,.4,0,87
192,柳林,2024-06-14 01:00,19.2,,0,0,92
192,柳林,2024-06-14 02:00,18.6,,.1,0,92
192,柳林,2024-06-14 03:00,18.1,,0,0,94
192,柳林,2024-06-14 04:00,17.6,,.1,0,95
192,柳林,2024-06-14 05:00,17.8,,.8,50,96
192,柳林,2024-06-14 06:00,18.1,,.2,0,96
192,柳林,2024-06-14 07:00,20.3,,.1,0,96
192,柳林,2024-06-14 08:00,22.7,,.5,230,85
192,柳林,2024-06-14 09:00,25.6,,.9,290,73
192,柳林,2024-06-14 10:00,27.7,,1.2,290,64
192,柳林,2024-06-14 11:00,29.4,,1,200,54
192,柳林,2024-06-14 12:00,31.1,,1.3,110,48
192,柳林,2024-06-14 13:00,30.5,,1.6,110,47
192,柳林,2024-06-14 14:00,31.2,,2,160,51
192,柳林,2024-06-14 15:00,31.4,,1.9,250,49
192,柳林,2024-06-14 16:00,30.5,,1.9,180,49
192,柳林,2024-06-14 17:00,28.2,,2.3,200,59
192,柳林,2024-06-14 18:00,28.4,,.7,200,59
192,柳林,2024-06-14 19:00,26.2,,1.4,160,66
192,柳林,2024-06-14 20:00,25.2,,1.4,160,72
192,柳林,2024-06-14 21:00,24.2,,1.5,160,76
192,柳林,2024-06-14 22:00,23.7,,1.1,200,82
192,柳林,2024-06-14 23:00,22.7,,.2,0,85
192,柳林,2024-06-15 00:00,22.7,,.5,180,83
192,柳林,2024-06-15 01:00,22.2,,0,0,88
192,柳林,2024-06-15 02:00,21.2,,.1,0,90
192,柳林,2024-06-15 03:00,20.8,,.2,0,91
192,柳林,2024-06-15 04:00,20.4,,0,0,93
192,柳林,2024-06-15 05:00,19.9,,0,0,95
192,柳林,2024-06-15 06:00,20.2,,.3,0,95
192,柳林,2024-06-15 07:00,21.7,,.2,0,92
192,柳林,2024-06-15 08:00,23.7,,1,270,82
192,柳林,2024-06-15 09:00,25.9,,1.1,270,75
192,柳林,2024-06-15 10:00,27.9,,.9,160,64
192,柳林,2024-06-15 11:00,29.7,,1.8,270,58
192,柳林,2024-06-15 12:00,30.7,,1.4,270,50
192,柳林,2024-06-15 13:00,31.2,,1.4,180,54
192,柳林,2024-06-15 14:00,31.5,,1.7,140,52
192,柳林,2024-06-15 15:00,31.8,,1.9,250,51
192,柳林,2024-06-15 16:00,30.2,,1.9,180,58
192,柳林,2024-06-15 17:00,29.5,,1.9,140,58
192,柳林,2024-06-15 18:00,28.2,,1.8,180,66
192,柳林,2024-06-15 19:00,27.7,,.7,70,69
192,柳林,2024-06-15 20:00,26.6,,.9,270,73
192,柳林,2024-06-15 21:00,24.7,0,2,90,73
192,柳林,2024-06-15 22:00,24,,1,360,77
192,柳林,2024-06-15 23:00,23.2,,.8,20,81
192,柳林,2024-06-16 00:00,22.2,,.3,0,86
192,柳林,2024-06-16 01:00,21.7,,.4,0,88
192,柳林,2024-06-16 02:00,21.1,,.2,0,91
192,柳林,2024-06-16 03:00,20.5,,.5,70,93
192,柳林,2024-06-16 04:00,20,,.3,0,93
192,柳林,2024-06-16 05:00,19.7,,.6,50,94
192,柳林,2024-06-16 06:00,19.8,,.3,0,94
192,柳林,2024-06-16 07:00,22.1,,.4,0,91
192,柳林,2024-06-16 08:00,24.7,,1.1,270,77
192,柳林,2024-06-16 09:00,26.9,,1.3,290,60
192,柳林,2024-06-16 10:00,28,,1.3,270,56
192,柳林,2024-06-16 11:00,29.5,,1.6,270,51
192,柳林,2024-06-16 12:00,30.3,,2.2,230,46
192,柳林,2024-06-16 13:00,29.4,,2.1,230,53
192,柳林,2024-06-16 14:00,29.8,,1.8,230,46
192,柳林,2024-06-16 15:00,30.4,,1.8,200,47
192,柳林,2024-06-16 16:00,30.5,,1.7,230,46
192,柳林,2024-06-16 17:00,30.8,,1.5,200,41
192,柳林,2024-06-16 18:00,29.6,,1.5,340,36
192,柳林,2024-06-16 19:00,28.2,,1.4,270,42
192,柳林,2024-06-16 20:00,25.9,,.8,290,58
192,柳林,2024-06-16 21:00,22,,.2,0,71
192,柳林,2024-06-16 22:00,21,,.1,0,73
192,柳林,2024-06-16 23:00,19.5,,.3,0,78
192,柳林,2024-06-17 00:00,18.5,,.1,0,80
192,柳林,2024-06-17 01:00,18,,.3,0,82
192,柳林,2024-06-17 02:00,17.3,,.3,0,86
192,柳林,2024-06-17 03:00,17,,.7,110,86
192,柳林,2024-06-17 04:00,16.2,,.1,0,88
192,柳林,2024-06-17 05:00,16.2,,.6,70,89
192,柳林,2024-06-17 06:00,16.3,,0,0,89
192,柳林,2024-06-17 07:00,18.3,,.2,0,82
192,柳林,2024-06-17 08:00,20.6,,1.2,360,72
192,柳林,2024-06-17 09:00,21.8,,.7,290,70
192,柳林,2024-06-17 10:00,22.8,,1.1,270,65
192,柳林,2024-06-17 11:00,23.8,,.8,270,62
192,柳林,2024-06-17 12:00,25.1,,.9,290,61
192,柳林,2024-06-17 13:00,26.2,,1.3,200,62
192,柳林,2024-06-17 14:00,26.3,,1,250,55
192,柳林,2024-06-17 15:00,25.2,,1.2,160,60
192,柳林,2024-06-17 16:00,25.5,,1.4,180,55
192,柳林,2024-06-17 17:00,24.3,,.5,160,59
192,柳林,2024-06-17 18:00,24.2,,1.1,180,63
192,柳林,2024-06-17 19:00,23.6,,.8,180,68
192,柳林,2024-06-17 20:00,21.4,,.3,0,76
192,柳林,2024-06-17 21:00,20.1,,.6,180,88
192,柳林,2024-06-17 22:00,20.7,,1,290,83
192,柳林,2024-06-17 23:00,18.7,,.2,0,92
192,柳林,2024-06-18 00:00,18.6,,.2,0,91
192,柳林,2024-06-18 01:00,18.1,,.4,0,93
192,柳林,2024-06-18 02:00,17.5,,.3,0,94
192,柳林,2024-06-18 03:00,16.6,,0,0,95
192,柳林,2024-06-18 04:00,16.3,,0,0,95
192,柳林,2024-06-18 05:00,16.1,,.4,0,96
192,柳林,2024-06-18 06:00,16,,.1,0,95
192,柳林,2024-06-18 07:00,18.5,,.1,0,94
192,柳林,2024-06-18 08:00,21.4,,.8,290,81
192,柳林,2024-06-18 09:00,24.6,,.7,180,67
192,柳林,2024-06-18 10:00,27.5,,1.1,180,54
192,柳林,2024-06-18 11:00,29.9,,1.2,160,41
192,柳林,2024-06-18 12:00,32.1,,1.5,200,37
192,柳林,2024-06-18 13:00,33.1,,.9,250,32
192,柳林,2024-06-18 14:00,34.4,,1.5,270,29
192,柳林,2024-06-18 15:00,35,,1.4,250,29
192,柳林,2024-06-18 16:00,34.4,,2.2,200,36
192,柳林,2024-06-18 17:00,32,,2.1,180,38
192,柳林,2024-06-18 18:00,30.8,,2.3,160,40
192,柳林,2024-06-18 19:00,29.7,,1,290,45
192,柳林,2024-06-18 20:00,27.6,,1.3,160,51
192,柳林,2024-06-18 21:00,24.1,,.4,0,65
192,柳林,2024-06-18 22:00,22.1,,0,0,75
192,柳林,2024-06-18 23:00,20.8,,.2,0,81
192,柳林,2024-06-19 00:00,20.3,,.4,0,84
192,柳林,2024-06-19 01:00,19.2,,.2,0,86
192,柳林,2024-06-19 02:00,19,,.1,0,89
192,柳林,2024-06-19 03:00,18.5,,.3,0,90
192,柳林,2024-06-19 04:00,18,,0,0,91
192,柳林,2024-06-19 05:00,18.4,,.7,50,91
192,柳林,2024-06-19 06:00,18.2,,0,0,89
192,柳林,2024-06-19 07:00,19.7,,.1,0,86
192,柳林,2024-06-19 08:00,23.7,,1.1,340,65
192,柳林,2024-06-19 09:00,25.5,,.6,250,61
192,柳林,2024-06-19 10:00,27.1,,1.2,290,57
192,柳林,2024-06-19 11:00,30.2,,.8,180,44
192,柳林,2024-06-19 12:00,31.9,,1.5,320,42
192,柳林,2024-06-19 13:00,33.9,,1.9,270,37
192,柳林,2024-06-19 14:00,33.7,,2,200,34
192,柳林,2024-06-19 15:00,32.7,,2.2,180,41
192,柳林,2024-06-19 16:00,32.1,,2.4,180,42
192,柳林,2024-06-19 17:00,30.3,,1.6,180,44
192,柳林,2024-06-19 18:00,29.1,,.9,270,46
192,柳林,2024-06-19 19:00,26.7,,1.6,160,56
192,柳林,2024-06-19 20:00,25.3,,.8,180,61
192,柳林,2024-06-19 21:00,24.8,,1.3,290,65
192,柳林,2024-06-19 22:00,23.9,,1.2,200,68
192,柳林,2024-06-19 23:00,23.1,,1,160,73
192,柳林,2024-06-20 00:00,22.3,,1.5,200,82
192,柳林,2024-06-20 01:00,21.8,,.8,160,85
192,柳林,2024-06-20 02:00,20.5,,.6,70,89
192,柳林,2024-06-20 03:00,19.3,,.1,0,91
192,柳林,2024-06-20 04:00,18.7,,.2,0,93
192,柳林,2024-06-20 05:00,18.6,,.1,0,93
192,柳林,2024-06-20 06:00,18.4,,.4,0,94
192,柳林,2024-06-20 07:00,19.7,,.7,50,91
192,柳林,2024-06-20 08:00,21.1,,.4,0,89
192,柳林,2024-06-20 09:00,22,,.4,0,87
192,柳林,2024-06-20 10:00,22.5,,.7,270,82
192,柳林,2024-06-20 11:00,23,,.4,0,79
192,柳林,2024-06-20 12:00,23.1,,.6,250,76
192,柳林,2024-06-20 13:00,24.1,,.7,320,72
192,柳林,2024-06-20 14:00,24,,.7,140,70
192,柳林,2024-06-20 15:00,23.8,,.6,140,72
192,柳林,2024-06-20 16:00,23.2,0,1.1,180,72
192,柳林,2024-06-20 17:00,23.2,,.8,180,74
192,柳林,2024-06-20 18:00,23.4,,.2,0,71
192,柳林,2024-06-20 19:00,23.3,,.7,20,71
192,柳林,2024-06-20 20:00,22.8,,.2,0,74
192,柳林,2024-06-20 21:00,22.7,,.3,0,76
192,柳林,2024-06-20 22:00,22.5,,.3,0,76
192,柳林,2024-06-20 23:00,22,,0,0,79
192,柳林,2024-06-21 00:00,21.6,,.2,0,80
192,柳林,2024-06-21 01:00,21.2,,.6,20,82
192,柳林,2024-06-21 02:00,20.1,,.5,70,87
192,柳林,2024-06-21 03:00,19.3,,.5,50,88
192,柳林,2024-06-21 04:00,18.7,,.1,0,91
192,柳林,2024-06-21 05:00,19.3,,.2,0,89
192,柳林,2024-06-21 06:00,19.5,,.2,0,90
192,柳林,2024-06-21 07:00,22.1,,0,0,84
192,柳林,2024-06-21 08:00,24,,.7,270,74
192,柳林,2024-06-21 09:00,25.5,,.8,320,68
192,柳林,2024-06-21 10:00,26.1,,1.5,270,61
192,柳林,2024-06-21 11:00,28.4,,1.2,290,56
192,柳林,2024-06-21 12:00,28.5,,2.3,180,57
192,柳林,2024-06-21 13:00,28.8,,1.5,200,62
192,柳林,2024-06-21 14:00,29.3,,2.1,180,60
192,柳林,2024-06-21 15:00,28.8,,1.7,180,63
192,柳林,2024-06-21 16:00,29.6,,1.2,250,60
192,柳林,2024-06-21 17:00,27.7,,1.6,230,66
192,柳林,2024-06-21 18:00,26.4,,1.9,180,69
192,柳林,2024-06-21 19:00,24.7,,.8,320,75
192,柳林,2024-06-21 20:00,23.7,,.8,180,80
192,柳林,2024-06-21 21:00,22.9,,.3,0,84
192,柳林,2024-06-21 22:00,23.3,,.1,0,82
192,柳林,2024-06-21 23:00,23.6,,.3,0,82
192,柳林,2024-06-22 00:00,23,,.6,160,85
192,柳林,2024-06-22 01:00,22.8,,1.1,160,86
192,柳林,2024-06-22 02:00,22.6,,.9,250,87
192,柳林,2024-06-22 03:00,22.7,,.7,140,88
192,柳林,2024-06-22 04:00,22.3,0,0,0,90
192,柳林,2024-06-22 05:00,21.6,.3,.5,140,95
192,柳林,2024-06-22 06:00,21.7,.1,.5,140,96
192,柳林,2024-06-22 07:00,22.2,1.3,.5,110,95
192,柳林,2024-06-22 08:00,22.2,2.1,.7,110,95
192,柳林,2024-06-22 09:00,22.3,1.9,.3,0,96
192,柳林,2024-06-22 10:00,22.5,.8,.3,0,95
192,柳林,2024-06-22 11:00,22.2,8.4,.7,360,96
192,柳林,2024-06-22 12:00,22.6,1.2,0,0,95
192,柳林,2024-06-22 13:00,22.9,3.8,0,0,96
192,柳林,2024-06-22 14:00,23,5.9,.2,0,96
192,柳林,2024-06-22 15:00,24.2,3.4,1.4,140,96
192,柳林,2024-06-22 16:00,24.6,.2,.7,110,94
192,柳林,2024-06-22 17:00,24.2,2.9,2.1,180,94
192,柳林,2024-06-22 18:00,24.2,.3,1.1,360,95
192,柳林,2024-06-22 19:00,24.2,.5,1,140,95
192,柳林,2024-06-22 20:00,24.5,.1,1.2,160,95
192,柳林,2024-06-22 21:00,24.7,.1,1.4,290,94
192,柳林,2024-06-22 22:00,24.2,,1.1,110,94
192,柳林,2024-06-22 23:00,24.3,,1.1,90,93
192,柳林,2024-06-23 00:00,24.3,,1.3,90,92
192,柳林,2024-06-23 01:00,24.1,,.9,200,91
192,柳林,2024-06-23 02:00,24.5,,1.9,270,88
192,柳林,2024-06-23 03:00,24,,.5,20,88
192,柳林,2024-06-23 04:00,23.6,,1,360,91
192,柳林,2024-06-23 05:00,23.6,,2,250,91
192,柳林,2024-06-23 06:00,23.7,,2,270,90
192,柳林,2024-06-23 07:00,23.8,,.6,230,90
192,柳林,2024-06-23 08:00,24.6,,.7,110,89
192,柳林,2024-06-23 09:00,24.6,,.7,140,87
192,柳林,2024-06-23 10:00,24.2,.1,.9,180,90
192,柳林,2024-06-23 11:00,26.1,,.6,250,83
192,柳林,2024-06-23 12:00,26,,1.1,200,82
192,柳林,2024-06-23 13:00,26.7,,1.1,250,79
192,柳林,2024-06-23 14:00,26.8,,1.2,180,79
192,柳林,2024-06-23 15:00,28.8,,1.2,270,73
192,柳林,2024-06-23 16:00,29.8,,1.4,340,66
192,柳林,2024-06-23 17:00,28.7,,2,110,72
192,柳林,2024-06-23 18:00,28.5,,.6,200,73
192,柳林,2024-06-23 19:00,27.3,,1.4,230,72
192,柳林,2024-06-23 20:00,25.8,,1.8,200,79
192,柳林,2024-06-23 21:00,23.7,,.3,0,88
192,柳林,2024-06-23 22:00,24.7,,1.5,230,80
192,柳林,2024-06-23 23:00,24.8,,2.3,230,81
192,柳林,2024-06-24 00:00,22.3,,.3,0,92
192,柳林,2024-06-24 01:00,23.7,,1.6,160,85
192,柳林,2024-06-24 02:00,23.7,,1.5,140,85
192,柳林,2024-06-24 03:00,23.7,,1.2,160,86
192,柳林,2024-06-24 04:00,22.9,,.5,180,89
192,柳林,2024-06-24 05:00,23,,1.9,200,89
192,柳林,2024-06-24 06:00,22.8,,2.6,180,90
192,柳林,2024-06-24 07:00,23.2,,1.1,250,88
192,柳林,2024-06-24 08:00,24.3,,.8,20,83
192,柳林,2024-06-24 09:00,25.7,,1.6,180,78
192,柳林,2024-06-24 10:00,26.7,,1.2,270,76
192,柳林,2024-06-24 11:00,27.2,,1.7,200,75
192,柳林,2024-06-24 12:00,28.4,,1.7,180,73
192,柳林,2024-06-24 13:00,28.3,,1.4,140,70
192,柳林,2024-06-24 14:00,28.1,,1.9,180,71
192,柳林,2024-06-24 15:00,27.3,,2.1,140,76
192,柳林,2024-06-24 16:00,26.5,,2,160,79
192,柳林,2024-06-24 17:00,26,,1.4,110,79
192,柳林,2024-06-24 18:00,25.1,,1.3,160,83
192,柳林,2024-06-24 19:00,24.7,,1.3,90,85
192,柳林,2024-06-24 20:00,24.5,,1.2,90,86
192,柳林,2024-06-24 21:00,24.2,,2.1,140,88
192,柳林,2024-06-24 22:00,24.3,,1.9,140,87
192,柳林,2024-06-24 23:00,23.6,,.7,200,87
192,柳林,2024-06-25 00:00,23.1,,.3,0,90
192,柳林,2024-06-25 01:00,22.7,,.3,0,92
192,柳林,2024-06-25 02:00,21.9,,.3,0,87
192,柳林,2024-06-25 03:00,20.7,,0,0,92
192,柳林,2024-06-25 04:00,20.2,,0,0,93
192,柳林,2024-06-25 05:00,19.5,,0,0,93
192,柳林,2024-06-25 06:00,19.7,,.3,0,92
192,柳林,2024-06-25 07:00,21.3,,.4,0,80
192,柳林,2024-06-25 08:00,23.4,,1,360,57
192,柳林,2024-06-25 09:00,24.5,,1.8,360,51
192,柳林,2024-06-25 10:00,25.1,,1.5,360,49
192,柳林,2024-06-25 11:00,26.3,,1.7,340,45
192,柳林,2024-06-25 12:00,28.1,,2.2,320,42
192,柳林,2024-06-25 13:00,26.7,,1.7,360,42
192,柳林,2024-06-25 14:00,28.1,,1.1,320,40
192,柳林,2024-06-25 15:00,27.9,,.7,290,41
192,柳林,2024-06-25 16:00,27.9,,1,180,50
192,柳林,2024-06-25 17:00,27,,1.7,200,53
192,柳林,2024-06-25 18:00,26.9,,.9,200,57
192,柳林,2024-06-25 19:00,24.6,,.8,140,61
192,柳林,2024-06-25 20:00,23.3,,.6,250,68
192,柳林,2024-06-25 21:00,21.2,,0,0,79
192,柳林,2024-06-25 22:00,20.7,,.1,0,82
192,柳林,2024-06-25 23:00,19.5,,.4,0,89
192,柳林,2024-06-26 00:00,18.9,,0,0,91
192,柳林,2024-06-26 01:00,18.2,,0,0,93
192,柳林,2024-06-26 02:00,17.2,,0,0,95
192,柳林,2024-06-26 03:00,17.1,,.2,0,92
192,柳林,2024-06-26 04:00,16.5,,.2,0,94
192,柳林,2024-06-26 05:00,16,,.2,0,94
192,柳林,2024-06-26 06:00,16.1,,.4,0,94
192,柳林,2024-06-26 07:00,18.2,,.1,0,88
192,柳林,2024-06-26 08:00,21.1,,1.1,250,74
192,柳林,2024-06-26 09:00,23.6,,.7,270,67
192,柳林,2024-06-26 10:00,25.2,,1,290,60
192,柳林,2024-06-26 11:00,26.4,,.7,200,57
192,柳林,2024-06-26 12:00,28,,1.1,270,52
192,柳林,2024-06-26 13:00,28.7,,1.3,270,42
192,柳林,2024-06-26 14:00,29,,1.3,270,39
192,柳林,2024-06-26 15:00,29.2,,1.8,270,39
192,柳林,2024-06-26 16:00,29.2,,2,200,39
